TradingDay,InnerCode,ClosePrice
2011/6/16 0:00,3145,2917.578
2011/6/16 0:00,4982,3173.516
2011/6/17 0:00,3145,2892.157
2011/6/17 0:00,4982,3140.881
2011/6/20 0:00,3145,2874.896
2011/6/20 0:00,4982,3115.966
2011/6/21 0:00,3145,2909.073
2011/6/21 0:00,4982,3154.668
2011/6/22 0:00,3145,2908.582
2011/6/22 0:00,4982,3151.03
2011/6/23 0:00,3145,2957.629
2011/6/23 0:00,4982,3205.834
2011/6/24 0:00,3145,3027.47
2011/6/24 0:00,4982,3281.964
2011/6/27 0:00,3145,3036.491
2011/6/27 0:00,4982,3300.333
2011/6/28 0:00,3145,3041.734
2011/6/28 0:00,4982,3305.73
2011/6/29 0:00,3145,3000.169
2011/6/29 0:00,4982,3260.478
2011/6/30 0:00,3145,3044.089
2011/6/30 0:00,4982,3308.537
2011/7/1 0:00,3145,3049.745
2011/7/1 0:00,4982,3317.831
2011/7/4 0:00,3145,3121.98
2011/7/4 0:00,4982,3397.454
2011/7/5 0:00,3145,3122.5
2011/7/5 0:00,4982,3403.464
2011/7/6 0:00,3145,3113.712
2011/7/6 0:00,4982,3398.512
